title,link,pub_date,category,creator,description,content_html,image,comments,guid
"'창단 30주년' 수원 삼성, 승격 꿈 이룰까...제주와 운명의 승강 PO→안방서 기선 제압 노린다[오!쎈 프리뷰]",https://www.chosun.com/sports/football/2025/12/03/MQYTONBTG4ZTAZRTME3TIZJYMY/,"Wed, 03 Dec 2025 08:34:00 +0000",스포츠,OSEN,[OSEN=고성환 기자] 수원 삼성이 2년 만에 K리그1 무대로 복귀할 수 있을까. 명가 재건을 꿈꾸는 수원 삼성과 5년 만의 강등을 피하려는 제주SK의 운명을 가를 첫 경기가 펼쳐진다.수원 삼성과 제주SK는 2일 오후 7시 수원월드컵경기장에서 열리는 하나은행 K리그 승강 플레이오프(PO)&nbsp;1차전에서 맞붙는다.&nbsp;&nbsp;K리그1 11위인,"<img src=""https://www.chosun.com/resizer/v2/GFQWMNTDG43TQMTFGNSWKMTDG4.jpg?auth=882508a1606f3c9005a1fbe278f879fcbc8dfcc248907aa698f7c00099c2b634&smart=true&width=650&height=432"" alt="""" height=""432"" width=""650""/><p>[OSEN=고성환 기자] 수원 삼성이 2년 만에 K리그1 무대로 복귀할 수 있을까. 명가 재건을 꿈꾸는 수원 삼성과 5년 만의 강등을 피하려는 제주SK의 운명을 가를 첫 경기가 펼쳐진다.</p>",https://www.chosun.com/resizer/v2/GFQWMNTDG43TQMTFGNSWKMTDG4.jpg?auth=882508a1606f3c9005a1fbe278f879fcbc8dfcc248907aa698f7c00099c2b634&smart=true&width=650&height=432,,https://www.chosun.com/sports/football/2025/12/03/MQYTONBTG4ZTAZRTME3TIZJYMY/
"한국전력 선수가 왜 “KB손해보험 우승했으면” 외치나...눈물 없이 들을 수 없는, 서글픈 사연",https://www.chosun.com/sports/volleyball/2025/12/03/MJQTAMJSHAZTAYRZMRSTGYTDGU/,"Wed, 03 Dec 2025 07:08:16 +0000",스포츠,스포츠조선,,"<img src=""https://www.chosun.com/resizer/v2/GRQWINRSGU4DOZTEG4YDENTCGY.jpg?auth=4c996a26134d957fd2de30cbd55cec6f9566ca1aed2b36cba913754328192a6d&smart=true&width=700&height=615"" alt=""스포츠조선DB"" height=""615"" width=""700""/><p>“의정부가 아직 내 집같아요. 팬분들 얼굴도 다 기억나요.”</p>",https://www.chosun.com/resizer/v2/YHZVXBJ6ZFCUTEW4JMA25GOJLE.jpg?auth=ea9872c9e19c8d29772712088e36f0952a19769c5a52fef8d0345e95d1a3bea8&smart=true&width=632&height=356,,https://www.chosun.com/sports/volleyball/2025/12/03/MJQTAMJSHAZTAYRZMRSTGYTDGU/
"전북 타노스 코치 '인종 차별'→'피해자' 주심도 선 넘었다, 왜 계속 '논란' 만드나…""인터뷰 승인 없었다"" KFA 공식 확인, 규정 위반→징계 불가피",https://www.chosun.com/sports/football/2025/12/03/GFSTEYJVMU4WIMDFMU2DSODCME/,"Wed, 03 Dec 2025 08:25:06 +0000",스포츠,스포츠조선,"[스포츠조선 김성원 기자]'정심'은 기본, '오심'에는 비판을 넘어 비방도 쏟아진다. 그러나 심판이 없는 축구는 존재하지 않는다. 존중해야 한다. 다만 그들이 선을 넘는다면 이야기는 달라진다. '침묵이 금'이라고 했다. 있는 듯, 없는 듯 소리가 나지 않는 심판이 '명판관'이다. 그러나 '소리'가 나는 순간 '뭔 사고'가 터졌다는 의미다. 전북 현대 타노스","<img src=""https://www.chosun.com/resizer/v2/HBSWCMLEMFSDCNRQMEZGCNZXGM.jpg?auth=80e5fe5318faf0a36374e2a467a0c8cdbe7feb4f0c18d6d0d98d47bb3ebbe590&smart=true&width=600&height=428"" alt=""중계화면 캡쳐"" height=""428"" width=""600""/><p>[스포츠조선 김성원 기자]'정심'은 기본, '오심'에는 비판을 넘어 비방도 쏟아진다. 그러나 심판이 없는 축구는 존재하지 않는다. 존중해야 한다.</p>",https://www.chosun.com/resizer/v2/HBSWCMLEMFSDCNRQMEZGCNZXGM.jpg?auth=80e5fe5318faf0a36374e2a467a0c8cdbe7feb4f0c18d6d0d98d47bb3ebbe590&smart=true&width=600&height=428,,https://www.chosun.com/sports/football/2025/12/03/GFSTEYJVMU4WIMDFMU2DSODCME/
"‘최형우 복귀’ 숙제 하나 끝낸 삼성, 내부 FA 집중…“강민호와 계속 만나는 중”",https://www.chosun.com/sports/2025/12/03/Q3CZPACJAZDX3IWEOL6NQS4O2U/,"Wed, 03 Dec 2025 07:37:12 +0000",스포츠,김희준,,"<img src=""https://www.chosun.com/resizer/v2/GI3WIMJQMQZDAMZTMRRDEOLCGA.jpg?auth=697f35e8acff525790546a9b2b2eb07b8083dfa4f9444512583e7e774b649ec6&smart=true&width=720&height=539"" alt=""최형우"" height=""539"" width=""720""/><p>프로야구 삼성 라이온즈가 이번 겨울 숙제를 하나 마쳤다. 프리에이전트(FA) 시장에 나온 최형우를 잡겠다는 숙제다.</p>",https://www.chosun.com/resizer/v2/MRSTMMBWMMZWGMDDGA2WGYLGHA.jpg?auth=bbbe00f55798838d87d60d6417dc12939c3b68067a9a775327b1ee608f6d441a&smart=true&width=5362&height=3574,,https://www.chosun.com/sports/2025/12/03/Q3CZPACJAZDX3IWEOL6NQS4O2U/
‘조광래 대표 사임에 세징야 격앙’ “나를 지켜준 마지막 리더”,https://www.chosun.com/sports/football/2025/12/03/HEZTKMJXGVSTGNDFMEYTCOBQGU/,"Wed, 03 Dec 2025 06:44:00 +0000",스포츠,OSEN,,"<img src=""https://www.chosun.com/resizer/v2/MI2WKY3BMJQTOYTFMMYGGZRUMI.jpg?auth=8e932bbedb69ad0ef8a5df34fb72fb0be75396a22d4a9e1240f12674ac18fd3c&smart=true&width=650&height=432"" alt="""" height=""432"" width=""650""/><p>대구FC의 상징적 존재인 세징야가 또다른 상징적 존재인 대표이사에 대한 안타까운 심정을 숨기지 못했다. 조광래 대표이사가 결국 자리를 내려놓는다. 강등이라는 충격적 결과 직후, 그는 팬들에게 마지막 편지를 남기며 11년간의 시간을 스스로 마무리했다.</p>",https://www.chosun.com/resizer/v2/EH7IZ32G4JDJXICLWRKN3KX7NQ.jpg?auth=e4b8b4146a7695f89f3dbc2c0fe531a7b91a6f2df7c16f66a8f9ea638b5d1133&smart=true&width=520&height=293,,https://www.chosun.com/sports/football/2025/12/03/HEZTKMJXGVSTGNDFMEYTCOBQGU/
"'김병우♥' 함은정, 결혼 2주 만에 핏빛 복수 선언했다('첫 번째 남자')",https://www.chosun.com/entertainments/broadcast/2025/12/03/GVRGKYRTGUZWEYRWMM4DENTFMM/,"Wed, 03 Dec 2025 08:43:00 +0000",연예,OSEN,"&lt;방송사에서 제공한 자료를 바탕으로 작성된 프리뷰 기사입니다.&gt;[OSEN=선미경 기자] 그룹 티아라 출신 배우 함은정이 김병우 감독과 결혼 2주 만에 핏빛 복수를 예고했다.&nbsp;3일, MBC&nbsp;새 일일드라마&nbsp;&lsquo;첫 번째 남자&rsquo;(극본 서현주 안진영, 연출 강태흠) 측은&nbsp;5인&nbsp;5색 캐리터들의","<img src=""https://www.chosun.com/resizer/v2/GE4DQMDDGVSGKNDBMU4TGOBSGQ.jpg?auth=d9880c57883a059482394d9783bb3f3f322501b09eb04c7e0487194a3b2d0bfa&smart=true&width=530&height=759"" alt="""" height=""759"" width=""530""/><p>&lt;방송사에서 제공한 자료를 바탕으로 작성된 프리뷰 기사입니다.&gt;</p>",https://www.chosun.com/resizer/v2/GE4DQMDDGVSGKNDBMU4TGOBSGQ.jpg?auth=d9880c57883a059482394d9783bb3f3f322501b09eb04c7e0487194a3b2d0bfa&smart=true&width=530&height=759,,https://www.chosun.com/entertainments/broadcast/2025/12/03/GVRGKYRTGUZWEYRWMM4DENTFMM/
"[사진]김고은,'완벽한 비율'",https://www.chosun.com/entertainments/entertain_photo/2025/12/03/GI2TQMJVHE3TGMDEMMZTGMLDGM/,"Wed, 03 Dec 2025 08:43:00 +0000",연예,OSEN,"[OSEN=민경훈 기자] 3일 오후 서울 용산구 CGV용산아이파크몰에서 넷플릭스 시리즈 '자백의 대가' 언론시사회 및 간담회가 열렸다.‘자백의 대가’(연출 이정효 극본 권종관)는 남편을 죽인 용의자로 몰린 ‘윤수’(전도연 분)와 마녀로 불리는 의문의 인물 ‘모은’, 비밀 많은 두 사람 사이에서 벌어지는 일을 그린 미스터리 스릴러 작품. 극 중 김고은은 감정","<img src=""https://www.chosun.com/resizer/v2/HFSGMMDDHBSDKNLBHA2WMOBTMU.jpg?auth=fbe44445f70bbc4bef4d38614a99072626d21a8cf53c40449db06834bb30c680&smart=true&width=530&height=945"" alt="""" height=""945"" width=""530""/><p><br />[OSEN=민경훈 기자] 3일 오후 서울 용산구 CGV용산아이파크몰에서 넷플릭스 시리즈 '자백의 대가' 언론시사회 및 간담회가 열렸다.</p>",https://www.chosun.com/resizer/v2/HFSGMMDDHBSDKNLBHA2WMOBTMU.jpg?auth=fbe44445f70bbc4bef4d38614a99072626d21a8cf53c40449db06834bb30c680&smart=true&width=530&height=945,,https://www.chosun.com/entertainments/entertain_photo/2025/12/03/GI2TQMJVHE3TGMDEMMZTGMLDGM/
"[사진]베이비돈크라이 이현, 상큼한 미소",https://www.chosun.com/entertainments/entertain_photo/2025/12/03/GNQTIOBTGEZTIYJTGBSDGNLGGA/,"Wed, 03 Dec 2025 08:42:00 +0000",연예,OSEN,"[OSEN=고양, 박준형 기자] 3일 오후 경기도 고양시 MBC 드림센터에서 ‘쇼! 챔피언(Show! Champion 이하 쇼챔)’ 생방송이 진행됐다.이날 방송에는 그룹 tripleS와 82MAJOR, cosmosy (코스모시),미소녀즈, AM8IC, Baby DONT Cry, CLOSE YOUR EYES, MISO (김미소), NOWZ (나우즈), RES","<img src=""https://www.chosun.com/resizer/v2/GQ2DQMBYMRTGCYJWMM4GKZJWMY.jpg?auth=a41e5ef8468481646bc871a9026bfbf6c2f0cc9ea97dc4d87cfdf3749eb144b4&smart=true&width=530&height=768"" alt="""" height=""768"" width=""530""/><p><br />[OSEN=고양, 박준형 기자] 3일 오후 경기도 고양시 MBC 드림센터에서 ‘쇼! 챔피언(Show! Champion 이하 쇼챔)’ 생방송이 진행됐다.</p>",https://www.chosun.com/resizer/v2/GQ2DQMBYMRTGCYJWMM4GKZJWMY.jpg?auth=a41e5ef8468481646bc871a9026bfbf6c2f0cc9ea97dc4d87cfdf3749eb144b4&smart=true&width=530&height=768,,https://www.chosun.com/entertainments/entertain_photo/2025/12/03/GNQTIOBTGEZTIYJTGBSDGNLGGA/
"[사진]전도연,'자백의 대가'로 인사드려요",https://www.chosun.com/entertainments/entertain_photo/2025/12/03/MM2TEOJYHA4GMNRVHE4TQMJRME/,"Wed, 03 Dec 2025 08:42:00 +0000",연예,OSEN,"[OSEN=민경훈 기자] 3일 오후 서울 용산구 CGV용산아이파크몰에서 넷플릭스 시리즈 '자백의 대가' 언론시사회 및 간담회가 열렸다.‘자백의 대가’(연출 이정효 극본 권종관)는 남편을 죽인 용의자로 몰린 ‘윤수’(전도연 분)와 마녀로 불리는 의문의 인물 ‘모은’, 비밀 많은 두 사람 사이에서 벌어지는 일을 그린 미스터리 스릴러 작품. 극 중 김고은은 감정","<img src=""https://www.chosun.com/resizer/v2/HA2DCZRVGMZGIOJVMMYDSY3EGA.jpg?auth=c8b240163385dbd7a4ed93f61baee1c3bfa18289ee37795829a047c32a3a818b&smart=true&width=530&height=783"" alt="""" height=""783"" width=""530""/><p><br />[OSEN=민경훈 기자] 3일 오후 서울 용산구 CGV용산아이파크몰에서 넷플릭스 시리즈 '자백의 대가' 언론시사회 및 간담회가 열렸다.</p>",https://www.chosun.com/resizer/v2/HA2DCZRVGMZGIOJVMMYDSY3EGA.jpg?auth=c8b240163385dbd7a4ed93f61baee1c3bfa18289ee37795829a047c32a3a818b&smart=true&width=530&height=783,,https://www.chosun.com/entertainments/entertain_photo/2025/12/03/MM2TEOJYHA4GMNRVHE4TQMJRME/
"[사진]박해수,'우월한 기럭지'",https://www.chosun.com/entertainments/entertain_photo/2025/12/03/MJRDGNTBMM4WIMRSMJTDGM3DG4/,"Wed, 03 Dec 2025 08:42:00 +0000",연예,OSEN,"[OSEN=민경훈 기자] 3일 오후 서울 용산구 CGV용산아이파크몰에서 넷플릭스 시리즈 '자백의 대가' 언론시사회 및 간담회가 열렸다.‘자백의 대가’(연출 이정효 극본 권종관)는 남편을 죽인 용의자로 몰린 ‘윤수’(전도연 분)와 마녀로 불리는 의문의 인물 ‘모은’, 비밀 많은 두 사람 사이에서 벌어지는 일을 그린 미스터리 스릴러 작품. 극 중 김고은은 감정","<img src=""https://www.chosun.com/resizer/v2/ME2WCYZSGI2WCMLDME3GIOBUME.jpg?auth=aad086f746baa65b7cba78190c3e4da8cd0b76243ab4cd5208fb31a2214b906a&smart=true&width=530&height=949"" alt="""" height=""949"" width=""530""/><p><br />[OSEN=민경훈 기자] 3일 오후 서울 용산구 CGV용산아이파크몰에서 넷플릭스 시리즈 '자백의 대가' 언론시사회 및 간담회가 열렸다.</p>",https://www.chosun.com/resizer/v2/ME2WCYZSGI2WCMLDME3GIOBUME.jpg?auth=aad086f746baa65b7cba78190c3e4da8cd0b76243ab4cd5208fb31a2214b906a&smart=true&width=530&height=949,,https://www.chosun.com/entertainments/entertain_photo/2025/12/03/MJRDGNTBMM4WIMRSMJTDGM3DG4/
"[사진]김고은,'러블리한 손하트'",https://www.chosun.com/entertainments/entertain_photo/2025/12/03/G5STEZJWMJSGIMJUGNSDSMBQMM/,"Wed, 03 Dec 2025 08:42:00 +0000",연예,OSEN,"[OSEN=민경훈 기자] 3일 오후 서울 용산구 CGV용산아이파크몰에서 넷플릭스 시리즈 '자백의 대가' 언론시사회 및 간담회가 열렸다.‘자백의 대가’(연출 이정효 극본 권종관)는 남편을 죽인 용의자로 몰린 ‘윤수’(전도연 분)와 마녀로 불리는 의문의 인물 ‘모은’, 비밀 많은 두 사람 사이에서 벌어지는 일을 그린 미스터리 스릴러 작품. 극 중 김고은은 감정","<img src=""https://www.chosun.com/resizer/v2/GZTDKZBWMZQTIZBUGMZTIMTBHA.jpg?auth=7d66fd317a8584c3fbaa1f1d526c512d2e794035091e2250f4fe0e6a6cfabb95&smart=true&width=530&height=750"" alt="""" height=""750"" width=""530""/><p><br />[OSEN=민경훈 기자] 3일 오후 서울 용산구 CGV용산아이파크몰에서 넷플릭스 시리즈 '자백의 대가' 언론시사회 및 간담회가 열렸다.</p>",https://www.chosun.com/resizer/v2/GZTDKZBWMZQTIZBUGMZTIMTBHA.jpg?auth=7d66fd317a8584c3fbaa1f1d526c512d2e794035091e2250f4fe0e6a6cfabb95&smart=true&width=530&height=750,,https://www.chosun.com/entertainments/entertain_photo/2025/12/03/G5STEZJWMJSGIMJUGNSDSMBQMM/
"[사진]전도연,'수줍게 손하트'",https://www.chosun.com/entertainments/entertain_photo/2025/12/03/HBSDOYRRHA3TQMLCHFRWMMTDGI/,"Wed, 03 Dec 2025 08:42:00 +0000",연예,OSEN,"[OSEN=민경훈 기자] 3일 오후 서울 용산구 CGV용산아이파크몰에서 넷플릭스 시리즈 '자백의 대가' 언론시사회 및 간담회가 열렸다.‘자백의 대가’(연출 이정효 극본 권종관)는 남편을 죽인 용의자로 몰린 ‘윤수’(전도연 분)와 마녀로 불리는 의문의 인물 ‘모은’, 비밀 많은 두 사람 사이에서 벌어지는 일을 그린 미스터리 스릴러 작품. 극 중 김고은은 감정","<img src=""https://www.chosun.com/resizer/v2/MQ3TCMBYMY2DAZBRHAYDMYTCHA.jpg?auth=c9611d7bd987834176afd778950a6b2e238bb5c47e57a8be37356ec0e60375c6&smart=true&width=530&height=866"" alt="""" height=""866"" width=""530""/><p><br />[OSEN=민경훈 기자] 3일 오후 서울 용산구 CGV용산아이파크몰에서 넷플릭스 시리즈 '자백의 대가' 언론시사회 및 간담회가 열렸다.</p>",https://www.chosun.com/resizer/v2/MQ3TCMBYMY2DAZBRHAYDMYTCHA.jpg?auth=c9611d7bd987834176afd778950a6b2e238bb5c47e57a8be37356ec0e60375c6&smart=true&width=530&height=866,,https://www.chosun.com/entertainments/entertain_photo/2025/12/03/HBSDOYRRHA3TQMLCHFRWMMTDGI/
"[사진]김장훈, 감미로운 보이스",https://www.chosun.com/entertainments/entertain_photo/2025/12/03/GI4TKMRSMMZWGMBTGFRWIODFGA/,"Wed, 03 Dec 2025 08:39:00 +0000",연예,OSEN,"[OSEN=고양, 박준형 기자] 3일 오후 경기도 고양시 MBC 드림센터에서 ‘쇼! 챔피언(Show! Champion 이하 쇼챔)’ 생방송이 진행됐다.이날 방송에는 그룹 tripleS와 82MAJOR, cosmosy (코스모시),미소녀즈, AM8IC, Baby DONT Cry, CLOSE YOUR EYES, MISO (김미소), NOWZ (나우즈), RES","<img src=""https://www.chosun.com/resizer/v2/MVSGKMZZGY2TONJZMZTGEYRSHE.jpg?auth=b1b8b9d3a7a830fe368881bc3b7e74123d18dff933f9acaf435cf69d4eb66b4f&smart=true&width=650&height=443"" alt="""" height=""443"" width=""650""/><p><br />[OSEN=고양, 박준형 기자] 3일 오후 경기도 고양시 MBC 드림센터에서 ‘쇼! 챔피언(Show! Champion 이하 쇼챔)’ 생방송이 진행됐다.</p>",https://www.chosun.com/resizer/v2/MVSGKMZZGY2TONJZMZTGEYRSHE.jpg?auth=b1b8b9d3a7a830fe368881bc3b7e74123d18dff933f9acaf435cf69d4eb66b4f&smart=true&width=650&height=443,,https://www.chosun.com/entertainments/entertain_photo/2025/12/03/GI4TKMRSMMZWGMBTGFRWIODFGA/
"[사진]김장훈, 안녕 고마웠어요",https://www.chosun.com/entertainments/entertain_photo/2025/12/03/MI2TEZTFG43TMYJQMRTGKYZYMY/,"Wed, 03 Dec 2025 08:39:00 +0000",연예,OSEN,"[OSEN=고양, 박준형 기자] 3일 오후 경기도 고양시 MBC 드림센터에서 ‘쇼! 챔피언(Show! Champion 이하 쇼챔)’ 생방송이 진행됐다.이날 방송에는 그룹 tripleS와 82MAJOR, cosmosy (코스모시),미소녀즈, AM8IC, Baby DONT Cry, CLOSE YOUR EYES, MISO (김미소), NOWZ (나우즈), RES","<img src=""https://www.chosun.com/resizer/v2/GE3WCNJUGVRDOZJVMNTDIMJSGI.jpg?auth=1fcc8127ca627558ae6e0662990c1e52a8e31ded62c48ff521eaf6032fa628bb&smart=true&width=530&height=885"" alt="""" height=""885"" width=""530""/><p><br />[OSEN=고양, 박준형 기자] 3일 오후 경기도 고양시 MBC 드림센터에서 ‘쇼! 챔피언(Show! Champion 이하 쇼챔)’ 생방송이 진행됐다.</p>",https://www.chosun.com/resizer/v2/GE3WCNJUGVRDOZJVMNTDIMJSGI.jpg?auth=1fcc8127ca627558ae6e0662990c1e52a8e31ded62c48ff521eaf6032fa628bb&smart=true&width=530&height=885,,https://www.chosun.com/entertainments/entertain_photo/2025/12/03/MI2TEZTFG43TMYJQMRTGKYZYMY/
[사진]싸이가 만든 걸그룹 베이비돈크라이,https://www.chosun.com/entertainments/entertain_photo/2025/12/03/MYZWKMRVMRSDOZRTGAZWIM3GGE/,"Wed, 03 Dec 2025 08:37:00 +0000",연예,OSEN,"[OSEN=고양, 박준형 기자] 3일 오후 경기도 고양시 MBC 드림센터에서 ‘쇼! 챔피언(Show! Champion 이하 쇼챔)’ 생방송이 진행됐다.이날 방송에는 그룹 tripleS와 82MAJOR, cosmosy (코스모시),미소녀즈, AM8IC, Baby DONT Cry, CLOSE YOUR EYES, MISO (김미소), NOWZ (나우즈), RES","<img src=""https://www.chosun.com/resizer/v2/GVSGKYRQGAYGGNZUGI4DMYRVMI.jpg?auth=30b33cc235eb7a7fc00e946cdee7e47225bcfc312b993203a3972e2e76ec176c&smart=true&width=650&height=421"" alt="""" height=""421"" width=""650""/><p><br />[OSEN=고양, 박준형 기자] 3일 오후 경기도 고양시 MBC 드림센터에서 ‘쇼! 챔피언(Show! Champion 이하 쇼챔)’ 생방송이 진행됐다.</p>",https://www.chosun.com/resizer/v2/GVSGKYRQGAYGGNZUGI4DMYRVMI.jpg?auth=30b33cc235eb7a7fc00e946cdee7e47225bcfc312b993203a3972e2e76ec176c&smart=true&width=650&height=421,,https://www.chosun.com/entertainments/entertain_photo/2025/12/03/MYZWKMRVMRSDOZRTGAZWIM3GGE/
